"","logFC","logCPM","PValue","FDR"
"YIL103W",0.287300247619325,4.84214433001697,0.131541901764546,0.160514215867358
"YBR117C",0.321347236726466,4.33386726877097,0.131569533621483,0.160514831018209
"YEL073C",-0.484424222209714,3.52327467604038,0.131674682376507,0.160609997036032
"YMR129W",0.146213577030904,6.49893178922338,0.1324329281669,0.161424092728688
"YFL002W-B",-1.73241517670251,1.15887756166711,0.132451237146828,0.161424092728688
"YGR161W-A",-1.73241517670251,1.15887756166711,0.132451237146828,0.161424092728688
"YPL033C",1.663907117742,1.21113291481114,0.132451237146828,0.161424092728688
"YKL014C",0.167353797838874,6.11498242495767,0.132745598657362,0.161749527853297
"YJR161C",0.349761934757363,4.86618515938944,0.133082820641409,0.162127043387938
"YDL104C",0.310989729095559,4.34569132384646,0.133384042390182,0.162460555541932
"YJL025W",0.447570751313255,3.71603095865816,0.134357580538652,0.163612637177856
"YDR246W-A",-0.603758237383492,3.04830121832177,0.134539893554378,0.163800936247172
"YOR313C",1.30968830620739,1.79579594607666,0.135678593542479,0.165153309605194
"YOR090C",0.153683898558022,6.50301716537871,0.135747156506286,0.165202781786857
"YKR093W",-0.222098625582984,5.74475084707952,0.136871744150333,0.166537139654025
"YOL132W",0.680546902188878,2.91105621774921,0.136964857916845,0.166616172757806
"YAR029W",0.919904768644898,2.04736323405814,0.137053130362317,0.166689285170366
"YJR066W",0.137576564717097,6.78890477191672,0.137334417045374,0.166997070624225
"YJL014W",0.0761643475098595,8.30915258617382,0.137671252990834,0.167372262984747
"YGL121C",-0.496049850421882,3.34678175138242,0.138155699082123,0.167926719693698
"YNR033W",-0.136990079804559,6.65519823440571,0.138234922427096,0.167988506058971
"YBR158W",0.109696125056018,7.20232074296961,0.138292175666119,0.168023573596803
"YJL127C",-0.288439489529571,4.70402889518413,0.141328434323398,0.171677344670816
"YGL032C",0.341592864886724,4.32812805068094,0.141424831812406,0.171759181000412
"YGL111W",0.193788872019826,5.72052526214337,0.141974148309033,0.17239093690633
"YPL075W",-0.192960287937351,6.4379741787941,0.142862842102521,0.173434435108867
"YPL257W",0.58920108841914,3.07570560673853,0.143914581979496,0.174675401348242
"YLR014C",0.491514207478965,3.47987573832532,0.144347708329936,0.175143290330893
"YPL106C",0.0426999967157298,10.0446965340175,0.144359274453907,0.175143290330893
"YNL224C",0.19068238966996,5.97094191741235,0.14553809972069,0.176537297262674
"YGR174W-A",1.09953286768553,1.86295095666466,0.145839126795722,0.176866184310369
"YGR195W",0.190869797225735,5.67837290615516,0.146464720754923,0.177588473915344
"YFR018C",0.107056780674964,7.32234644285814,0.147821635564446,0.179197012422624
"YDR020C",0.410167321792329,3.86250393188936,0.14875738752917,0.180291097976488
"YOL071W",0.242578149235806,5.23247291673272,0.148785099107519,0.180291097976488
"YLR447C",0.0758335314854342,8.43380382828124,0.149857978766163,0.181534115882396
"YKL086W",0.297456624325706,4.44206942674583,0.149872258929441,0.181534115882396
"YOR308C",0.407874642707295,3.77819100345526,0.150219873970711,0.181917927606365
"YKL065W-A",1.10498446408082,1.86303597723581,0.15054562058007,0.182275104762078
"YOR252W",0.244299101161042,4.91503113114539,0.151720653401361,0.183660209937777
"YHL031C",0.158993496062234,6.28807602484527,0.151930611850866,0.18387674991237
"YMR175W",0.972462141496796,2.0758506665148,0.152072887862967,0.184011304189198
"YMR229C",-0.125945571219751,6.90677471372268,0.152478704459897,0.184464627742632
"YCR090C",0.170216727807922,5.81449066992244,0.152591438024456,0.184563274487061
"YER074W",0.0401362546215922,10.3555225981339,0.15271026567562,0.184669250358194
"YPL283C",0.232623109609615,5.48517147966594,0.153191384760208,0.185185340857118
"YGR296W",0.232623092279585,5.48517147966594,0.153199635540915,0.185185340857118
"YER166W",0.0892970804384114,7.59441325264172,0.153575012666825,0.185601174417812
"YOR032W-A",1.50543368918747,1.44805930556258,0.154166762374112,0.186278279143888
"YJR143C",0.0802223379790635,7.95035363829214,0.154283313766313,0.186381046867144
"YPL200W",1.61614134604015,1.49104888098965,0.154525401129242,0.186635394668651
"YBR296C-A",1.50373923684786,1.44805280998614,0.154587504320073,0.186672298584055
"YDR038C",-0.21416626132436,6.47454474380908,0.155006675606017,0.187140277404775
"YHR214W",0.437795468414179,3.9345225310323,0.155909600111357,0.188191983651346
"YPR193C",0.8874298929573,2.26130182549115,0.15638226730748,0.188724021141823
"YML100W-A",-1.39748665824816,1.35819231590271,0.15644495894298,0.1887611790509
"YER096W",0.568918644435494,3.06147870813667,0.156694748485618,0.18902402177154
"YCR106W",0.379905194302881,4.23624508001515,0.157075745430759,0.189445003202976
"YKL087C",0.169885115779646,6.0606396536232,0.157426750339688,0.189829647801087
"YOL066C",0.188197824251603,5.60736477820302,0.157488162047425,0.189865007097517
"YOL080C",-0.431749476326677,3.61380953185896,0.158600086384241,0.191146894936937
"YOR310C",-0.0773573227947158,7.93926129679448,0.158616064583464,0.191146894936937
"YPL212C",-0.160444866871565,6.09860875394236,0.159091841182529,0.191681210400534
"YJL008C",0.0655358384985844,8.63879865352896,0.159205525842237,0.191779132004991
"YPL111W",-0.102624944261794,7.38632492642165,0.159961420012369,0.192650462489963
"YLR130C",0.12517206127899,6.97562742265626,0.160450548565198,0.193200223007789
"YDL108W",0.204023205602434,5.3604680870261,0.160574598974177,0.193310254756908
"YLR370C",0.135397012417308,6.79159179837028,0.160614606428105,0.193319085889971
"YNR040W",-0.271949521840649,4.50261484663959,0.161502055328538,0.19434770416493
"YPL172C",0.182252668500672,5.79053926306748,0.161939076388253,0.194833980274358
"YDR402C",0.846396216112328,2.13133522711872,0.162672510588736,0.195655951744927
"YER040W",0.158879779923774,6.06985974277514,0.162688403343763,0.195655951744927
"YBR072W",0.306847358384521,4.44724895203764,0.163049570681539,0.196050459199892
"YMR286W",0.286040269898549,5.19057325759991,0.163164138890269,0.196148356321358
"YKL143W",-0.177763936896616,5.62873725216428,0.163270433842083,0.1962362699662
"YDL153C",-0.166154398923066,6.69964489014001,0.163744637178455,0.196766250646815
"YNL289W",-0.189783961085161,5.69766584816921,0.164131706970308,0.197191332008795
"YJR021C",0.164207192345734,6.12916035440417,0.164239433878948,0.197280700418542
"YLR203C",0.111780117531791,7.00567864122648,0.164672010322421,0.19776015528268
"YCR048W",-0.106176465320302,7.18080654036684,0.165104985272378,0.198239894045589
"YOL147C",0.236718947906738,5.69692307887763,0.166769985184452,0.200198418002922
"YER163C",0.151199198744282,6.68228279458257,0.166982933896845,0.200379553641186
"YPR201W",0.48858277989016,3.32220472925686,0.166988605544142,0.200379553641186
"YFL011W",0.719512813361501,2.35770920321359,0.168166048145989,0.2017515220762
"YIL057C",-0.355617422086674,3.9666984167912,0.168544109757122,0.202164098405208
"YGR060W",0.0625246062857135,8.473422297645,0.169792738374137,0.203620517421923
"YOR347C",-0.0922716014999227,7.35866282457369,0.169862798122231,0.203663257647263
"YLL013C",-0.239602193507047,5.15277492230018,0.170342548554887,0.204197094772947
"YBR017C",-0.124009741228887,6.68789413890427,0.171299096472645,0.205302157955974
"YER058W",0.208108759687896,5.34519481286879,0.171667932231922,0.205702542530636
"YHR116W",0.256170261253697,4.93407266529799,0.171746044344749,0.205754473453712
"YPL266W",0.172117853188204,6.27389852346554,0.171848883580244,0.205801539123976
"YIL092W",0.34197573139364,4.17122697870151,0.171854893495279,0.205801539123976
"YBL018C",0.221923369928985,5.05769429104162,0.173570521568029,0.207813997595715
"YMR247W-A",0.735382532992339,2.53282500813565,0.174471495673894,0.20885046326167
"YDR539W",-0.185248688151167,5.96764006911824,0.174678639988145,0.209056131231767
"YDL126C",-0.0332770183346055,10.385635788186,0.176040513808768,0.210643421679774
"YLR176C",0.182293431338157,5.4690195919409,0.176741530976367,0.211439474077469
"YLR204W",0.12174559630608,6.65657949421324,0.177338208888046,0.212110406709232
"YJL184W",0.170847903876004,5.9040287665598,0.1781753448667,0.213068616729237
"YGR202C",0.113415038446881,6.79888993618117,0.178540372693769,0.213461989337044
"YJR097W",1.15712903845763,1.72561153673853,0.178894321482157,0.213841959638369
"YNR012W",0.342557895539428,4.42527557344677,0.179882373508615,0.214946226601218
"YPL170W",-0.12375643729273,6.71189858566855,0.179890774738758,0.214946226601218
"YJL089W",0.950106069452162,1.79591001110123,0.179977338515925,0.215006241065764
"YOR095C",-0.185180063834352,5.8352418037415,0.180128006550515,0.215142796681348
"YNL181W",0.167364289830603,5.87841143563422,0.180494595629943,0.215537138716927
"YER102W",0.0550429221481844,10.1056371167698,0.180554482788471,0.215565148236356
"YOR119C",0.232341182522936,4.94194031534266,0.181923904068947,0.217156292188008
"YBL014C",0.29460321044921,4.80772925018287,0.182463715733321,0.217756717626877
"YDR087C",-0.189962311121684,5.72513956310555,0.185391242265714,0.221205884348907
"YBL007C",0.0628666410147547,8.52763098702802,0.185660971195958,0.221483057775501
"YIL078W",-0.048573497010242,9.17063397741514,0.185704796460678,0.221490683462574
"YGR203W",0.219353257572805,5.36258344058758,0.185853864274037,0.221623803891471
"YPR106W",0.246818135472974,4.89138773930638,0.18599257663665,0.221744524674402
"YLR102C",0.22352420516487,5.05808986958977,0.187384688395758,0.223359226679634
"YER090W",0.0833231316794524,7.68383251289721,0.187755994702533,0.223756741320219
"YLR386W",0.174607865637317,5.63389903113987,0.187938987235069,0.223929719587173
"YBR005W",-0.119274356753048,6.81232443721698,0.188614679133301,0.224685260843771
"YPR097W",0.144199742470761,6.20987385262226,0.188649041046452,0.224685260843771
"YPR128C",0.195156778621451,5.36268878602746,0.189379324170208,0.225509652065832
"YIL071C",0.224279120553076,5.03611560394858,0.189683242159372,0.225791885786537
"YIL160C",0.390810376711476,3.92667942319048,0.189734756816292,0.225791885786537
"YJL122W",-0.23783596651315,5.09502746744368,0.1897517824502,0.225791885786537
"YDR280W",0.144139469687215,6.43918785308946,0.189774761968081,0.225791885786537
"YNR018W",-0.106577003372515,6.98632621413367,0.189807138736223,0.225791885786537
"YIL150C",0.561234584134648,3.11744052123591,0.190342252943764,0.226382936817739
"YIL046W-A",1.24355845744807,1.5736170759596,0.190636033362691,0.226686778417814
"YOR255W",1.9799762094948,1.31049731641903,0.190770266573195,0.22680081722194
"YNL111C",0.271854422959837,4.68813347699251,0.191198730710628,0.227264541907349
"YFL037W",0.0644550603318762,8.96301001265197,0.191649268302329,0.227754312220302
"YBL047C",0.0522556194351941,8.9479480838928,0.191796954235441,0.22788405184962
"YAL067W-A",1.24190949414446,1.57358449693979,0.192410076813386,0.228566638125839
"YCR052W",-0.103551570078935,7.19195553506518,0.193353497711478,0.229641237647293
"YOR253W",-0.167535831811896,5.78891970664482,0.194214403940515,0.230617424867755
"YPL041C",0.360122476585248,3.93481976172033,0.194408436172714,0.230801508193007
"YDR021W",0.51995283171209,3.03282666340684,0.194952396282711,0.231400868366058
"YHR139C",0.458848087745801,3.34607105232325,0.195070904385947,0.231495094514972
"YJL153C",-0.406262142122742,3.4153960816354,0.195333424008441,0.231760150362532
"YER116C",0.182373475148662,5.58245876422138,0.195809552322607,0.232278492600815
"YBR301W",1.23206833670111,1.57348050262194,0.196614228513779,0.233186287856491
"YLR063W",0.654479379132382,2.70715897943374,0.196830268002186,0.233395730615017
"YPR196W",0.38142727473895,3.8209501639845,0.19720019067031,0.233787523180971
"YGL117W",0.143260101691245,6.15433535850022,0.197808312993078,0.234461495989592
"YBR061C",0.267992257994656,4.52221266680235,0.19833114443886,0.23503412410269
"YPR163C",0.0553611241940172,8.70465463073871,0.198599377073258,0.235304868670899
"YPR186C",0.277928628292068,4.4957293231229,0.199535086832227,0.236366187945203
"YJR053W",0.595373226894809,2.86279916793277,0.200302711524362,0.237228011226911
"YDL111C",0.161212836538586,5.71334703537449,0.201246130954759,0.238297649961839
"YIL045W",0.163243245331948,5.6271220891093,0.202182377164242,0.239358368483557
"YNL154C",-0.069283644029988,7.95797781433943,0.202662750151035,0.239879074343603
"YOL159C-A",0.548790146115452,2.87938733483309,0.203040036693475,0.240248768348596
"YMR038C",-0.0864416791980362,7.42839854735588,0.203056293816348,0.240248768348596
"YDR462W",0.205931488365842,5.46853538877136,0.203393158491552,0.240599224069275
"YER127W",-0.276525619290305,4.38191902896244,0.203520247668167,0.240701440226373
"YDR398W",-0.146683003652022,6.24432314805711,0.203706216326163,0.240873237810134
"YPL023C",0.0964848841183574,7.22135981367485,0.204014619896638,0.241189711474208
"YDL236W",0.0947731103965419,7.45921140008639,0.205955200465247,0.243435261916274
"YFR037C",0.066427782515205,8.38743952218009,0.20661828189074,0.24417023645846
"YMR002W",0.0779796584945969,7.86359030876257,0.207060695254608,0.244644196050622
"YDR211W",0.126636245662455,7.07682292493283,0.208965013311432,0.246844875975992
"YJR072C",-0.0788040477786003,7.62392797619559,0.209208774650052,0.247083496927018
"YDL063C",-0.370412000452574,3.83095337961282,0.209437401747988,0.247279473186943
"YGR173W",-0.177520242202914,5.25339057919676,0.209458292988501,0.247279473186943
"YOL128C",0.564167101043346,2.77844164962568,0.209977141326309,0.24782953378796
"YCR068W",-0.156809847073694,5.80513049542824,0.210007990943524,0.24782953378796
"YHR042W",0.0559898876166837,9.03188941491824,0.210155867361611,0.24795458966673
"YKR061W",0.210817332608363,5.06136465040254,0.210340167672129,0.24812256222408
"YGL096W",0.299497195135454,4.20433155637801,0.210382162856397,0.248122634566733
"YCL028W",0.0833439869555515,7.59616376293688,0.21128401277337,0.24913660892388
"YLR116W",0.153750664043172,5.9101296277224,0.212022395678139,0.249957464679727
"YHR138C",-0.134748294794144,6.35793549990142,0.21287791159674,0.25091605635815
"YIL127C",0.285382049579823,4.81672554957232,0.213720473042335,0.251858999998307
"YPR040W",0.159771337498121,6.04987346692591,0.214045141331786,0.252191378188009
"YGR158C",-0.254836291823224,4.935667799152,0.214197037043792,0.252320101172231
"YFL034C-A",0.207575329768617,5.41361418151048,0.215184085148583,0.25343237098411
"YOR243C",-0.104953164528283,6.89875416892872,0.215662955436941,0.253945812402065
"YFL044C",-0.15242786188505,5.67392165210074,0.21596231137163,0.254247711179056
"YDR299W",-0.325863828110926,3.81365673468899,0.216358327667491,0.254663263339675
"YKL212W",-0.0766729101179326,7.86250473161677,0.216754297529058,0.255078595560748
"YDR261C",0.104554207360772,6.7775100466363,0.217226768854815,0.255583772382966
"YDR435C",0.131525598526398,6.56102743882674,0.218745568974248,0.257319588791377
"YJL033W",-0.166337537226541,5.64098848963443,0.219078772328772,0.25766032515789
"YOR229W",0.19501224472243,5.46312404289897,0.219177690357303,0.25772543597857
"YBR267W",-0.255686547628343,4.486540619101,0.2192889421527,0.257805021004872
"YKL027W",0.155587694975338,5.84153210523478,0.220415157673104,0.259077570113579
"YNL124W",0.180489843644862,5.43617121450953,0.220532047596842,0.259163480760777
"YDL066W",-0.0738648692629277,7.65828782643115,0.221162037365285,0.259852219040983
"YJL034W",0.0518489512510272,8.78020901467292,0.221362263318495,0.260035837215711
"YGL194C",0.298894680065838,4.35709771605758,0.221461229339291,0.260100455339537
"YFR023W",0.975947377807818,1.65158094374635,0.222998539976872,0.261854010923428
"YOR187W",-0.0604907823885386,8.26321649927479,0.223051536316111,0.261864273885403
"YDR330W",0.102630537317138,6.84855548195907,0.223789682256936,0.262678596672368
"YBL076C",-0.0484630398378239,9.22923028181996,0.223833950383992,0.262678596672368
"YGR006W",0.350255689711975,4.14440403823946,0.224816367530327,0.263745311628956
"YAL036C",-0.177568727501329,5.62921130492713,0.224832068929602,0.263745311628956
"YNR014W",-0.12425833408965,6.61896334720423,0.224975699961132,0.263861489924682
"YIL158W",0.186063576081768,5.25171340172888,0.226313429570482,0.265377836458292
"YDR161W",0.168745549040471,5.73668414410975,0.226423077562561,0.265453804227793
"YPL280W",1.45203610157224,1.15855180677818,0.226689469710545,0.265713469151604
"YGR129W",0.386048132461651,4.01051268495774,0.228011949894869,0.267183674494547
"YDR353W",0.0495059861401737,9.43545135629741,0.228034063917097,0.267183674494547
"YPL030W",0.18236411807477,5.16491497139634,0.228471514682959,0.267643229534561
"YOR020C",-0.0813329078465568,7.54390138381388,0.229270759071239,0.268526342324727
"YDR034C-D",-0.298297604331087,5.75810591114355,0.229420843571,0.268648947439067
"YOR161C",-0.11019057388299,7.15446455201333,0.229836053865428,0.269081901606993
"YGR041W",0.141862931578795,5.9855486038184,0.230965676078652,0.270350920941125
"YJR012C",0.210957562934605,5.2325918254453,0.232540174762021,0.272140073984746
"YBR104W",-0.185670814300272,5.20883027467661,0.233146743481028,0.272795982040191
"YJL038C",0.745204644042308,2.18485967682509,0.234680263396171,0.274536006033046
"YIL165C",0.26385276825372,5.09240772185968,0.235218375664519,0.275111114609005
"YPL181W",0.105051066705479,6.97907288730332,0.235454748518625,0.275333151578004
"YNL075W",0.213241249464589,5.16821270712156,0.235626752746551,0.275479845090169
"YGR131W",0.284937688589836,4.21709305416883,0.236081886626029,0.275957432470607
"YPL166W",0.301742709919862,4.08273812347151,0.236391699416294,0.276264998113019
"YLR074C",0.115730161421394,6.47280952463803,0.236737902210044,0.276614961962249
"YMR312W",0.18846146660049,5.18786356654954,0.237386898264502,0.277318514714918
"YLR128W",0.256132831616388,4.60724141453196,0.237651821391952,0.27757319920572
"YHL024W",0.194860979052674,5.10322456407053,0.238913648628691,0.278991920058411
"YML098W",0.156657308963139,6.03399994188194,0.238978655305602,0.279012767056678
"YGR146C-A",1.36826418016412,1.4036828956778,0.239033428216267,0.279021660042543
"YJL191W",-0.0958391201157763,7.36904817354252,0.239647767978952,0.27964077793353
"YMR289W",0.166172192105558,5.87705245535479,0.239658337823379,0.27964077793353
"YOR358W",0.135840200263531,6.1525642372658,0.240059853774943,0.28005405259983
"YKR065C",0.120880415434251,6.52461398985952,0.240436110838933,0.280437703101511
"YDR429C",0.0581364766515188,8.55585402397755,0.240646150552355,0.280627369495129
"YEL039C",0.144959855509342,5.94946393615277,0.240939821556177,0.28087648547266
"YOL024W",1.37155056014029,1.40360510897627,0.240954713581075,0.28087648547266
"YGL242C",-0.158616608680883,5.79305302598438,0.241321222180542,0.281248310349077
"YDL080C",0.157431522820002,6.03332974892604,0.242524285148032,0.282594760776074
"YCR012W",-0.00968027135693109,13.5977773155942,0.245546249707396,0.286059688820371
"YJL062W-A",0.126162861499476,6.38576955512137,0.246269008565984,0.28684522119782
"YLR035C-A",-0.269082273393596,7.07549895096268,0.246464566161795,0.287016500291151
"YGL103W",0.0280185920791042,10.897235329542,0.248044642068225,0.288799714112098
"YLR287C",0.266344992591746,4.22363463296461,0.248269135839211,0.289004225213576
"YOR186W",0.791388020338986,1.98851309372394,0.248974141070794,0.289767897859144
"YNL254C",0.320444728633961,3.99616973274404,0.249156830069173,0.289923493317462
"YNR059W",0.139897802731451,5.93461259564202,0.249363002786874,0.290106348307104
"YDL131W",0.0701130060351796,7.87821486548354,0.250218682148792,0.291044612202556
"YOR315W",-0.299957843303285,4.06266123413919,0.251698566036853,0.29270841494498
"YDL043C",0.244048425713673,4.4746199031891,0.252040296045584,0.293048227884009
"YER099C",0.157502253553289,6.43194724101154,0.252507645861818,0.29353393724251
"YER153C",-0.252319990404911,4.47565948924344,0.253334251511527,0.294436999841624
"YPL187W",2.60809219573632,0.988695590675497,0.253782384473147,0.294899915343207
"YAL037C-A",2.60574995617173,0.988671457731199,0.254258513486402,0.295128078971307
"YEL076C-A",-2.41153378908872,0.863378350778582,0.254258513486402,0.295128078971307
"YLR464W",-2.41153378908872,0.863378350778582,0.254258513486402,0.295128078971307
"YOL161C",-2.41153378908872,0.863378350778582,0.254258513486402,0.295128078971307
"YAL018C",2.27432428937103,0.927364870277979,0.254258513486402,0.295128078971307
"YBR157C",0.217942058497025,5.03539560102053,0.254278003480771,0.295128078971307
"YLR024C",-0.17786469037984,5.45732800156046,0.254344741556032,0.295147643809971
"YOR304C-A",0.317883948512796,3.7783145011158,0.255256856646433,0.296148004073911
"YPL273W",0.0990182456879532,7.20318185057288,0.255371049066506,0.296222406846994
"YNL230C",-0.274191881129692,4.59939872476924,0.255445674794825,0.296250893328298
"YKL138C-A",0.215084076583195,4.67903573058091,0.258821150767397,0.300106750752633
"YJL063C",-0.101489989484986,6.76461326648551,0.259527482232284,0.300866793175632
"YGL241W",-0.142585391271781,5.63083878420963,0.260376271417514,0.301791654843767
"YDR126W",0.28988964230299,4.64155051122107,0.260631720385837,0.3020285721745
"YGR088W",0.156357134557773,5.83160729715297,0.261108993392395,0.302522403348894
"YDR457W",0.0720550632647809,7.68205770767432,0.261256194258873,0.302618221352622
"YML043C",0.594861707177626,2.61278587686233,0.261293982236023,0.302618221352622
"YHR011W",0.246888710951286,4.79130765662841,0.262319177013684,0.30374609988062
"YLR439W",-0.151189446589137,5.88072028306558,0.262546012215393,0.303949276908332
"YNL284C-B",-0.257709291946124,6.76410289934679,0.262738318134027,0.304112407746291
"YNL110C",0.186913564167766,5.22353002057725,0.264020844196787,0.305537127931232
"YBR284W",0.244734286340848,4.19124139526531,0.264657503756631,0.306214010506059
"YKR026C",-0.115713370978245,6.42196612578601,0.264821294713192,0.306343616973207
"YPR069C",-0.0749603248498876,7.41898599886756,0.26600174440503,0.307649007358202
"YAR028W",0.148437059887246,5.39162899276869,0.267647635150346,0.309492096381591
"YGR070W",-0.112450091819716,6.51398407740624,0.269031414275794,0.310976470563022
"YGR063C",0.10963702648502,6.49529569771207,0.269036429408841,0.310976470563022
"YGR105W",0.134902184260749,5.97638765895463,0.270632121906139,0.312759817445044
"YJL148W",-0.178699346752047,5.40745797062868,0.270897144522196,0.313004960776769
"YGL260W",0.648286427600305,2.23628479382192,0.271651132854464,0.313814867844565
"YPL049C",-0.0671014032542952,8.12477874045344,0.273032178063445,0.31534870146426
"YOR159C",0.160289923106381,5.37450729194773,0.273206559300454,0.315488526811239
"YBL006C",-0.0919393756483682,7.19365803121431,0.27419142174472,0.316564027797758
"YAR023C",0.322929135963258,3.67004511402032,0.274429609513909,0.316777214103356
"YNL058C",-0.13553311180141,6.44848018089732,0.274488507667378,0.316783401573605
"YDR116C",0.143687545073212,6.05872602743063,0.27610113251334,0.318582371505739
"YGR109C",0.594026903839584,2.532952749971,0.276806788481365,0.319334327830812
"YOR344C",-0.153070318835918,5.47118674652887,0.277439408086343,0.320001750028634
"YER170W",0.231413783103655,4.84970021911306,0.277699230392541,0.320239007256415
"YPL250C",-0.131858053421807,6.06847712760863,0.278359208657458,0.320937536560051
"YDR114C",0.362794897594957,3.43676607972341,0.278441382316642,0.320969736833736
"YML113W",0.235169001995831,4.43668843446126,0.278509092608178,0.32098525534916
"YDR152W",0.0959533303516933,6.82979126291901,0.279945632157389,0.322578053646596
"YGL125W",-0.0994832205797146,6.76936131151174,0.280244936313072,0.322860063894947
"YBL081W",0.163568445263759,5.86995370099645,0.28083878498745,0.323474042113481
"YMR223W",0.227536829501785,4.67460402887366,0.280887211150763,0.323474042113481
"YOR342C",0.151865896225566,5.88802951641456,0.282726697132291,0.325529065369092
"YNL102W",0.175196912718656,5.39413112942753,0.283515391760609,0.326373652343876
"YAL065C",0.492135903457233,2.67048134303557,0.284121582878657,0.327007859539586
"YDR405W",0.102050942811721,6.94393878757312,0.284403531550235,0.327268707931299
"YKL191W",-0.115898739088221,6.57688312258308,0.285363369607496,0.328309363789141
"YDL008W",-0.148717810361854,5.48673710950126,0.285685433210421,0.328616000837104
"YLR040C",0.246791366217797,4.50653921820665,0.287273044760693,0.33037796032051
"YKL150W",0.0618417756988641,7.87416422476625,0.289518981368242,0.332896193695276
"YDL226C",0.0915864568247018,7.08307305242424,0.290876267088393,0.33439185396581
"YOL011W",0.141057525878462,5.69304987856982,0.290999760007396,0.3344688383768
"YPR154W",0.0983756542522869,6.71225130986112,0.291789297810985,0.335307766363586
"YHR170W",0.095515795569916,7.02045866869045,0.291842994215391,0.335307766363586
"YNR075W",-0.276329408410273,3.93560879629497,0.292634086055944,0.336151405007381
"YPL047W",0.282714387970823,4.2239753518107,0.293372845069793,0.336934612631592
"YJL160C",0.20725063286168,4.72937091706125,0.293824930591659,0.337388339668319
"YCR059C",-0.0926009237959882,6.87900434341643,0.294510078312799,0.338109455447581
"YGR191W",0.084157775018465,7.24036993092433,0.294634615702978,0.338186813019306
"YPR016C",-0.0578402693880187,7.92298375152266,0.295132494297759,0.338692585096944
"YDL054C",0.116397268235974,6.21210122051779,0.295953126936984,0.339568480140805
"YBL068W",0.143953827058431,5.49883585061706,0.296525970212673,0.340117702038154
"YNL246W",0.12031824220377,6.46767142449771,0.296546767756437,0.340117702038154
"YDR221W",0.115901491776068,6.00632435915242,0.297003032422472,0.340574988923211
"YJL138C",-0.0403462090042653,9.85155199449292,0.29816519566312,0.34184139948434
"YOL032W",0.17958063235344,5.35425776811958,0.298568421387888,0.342237378797392
"YMR158C-A",0.472628684856145,2.91133171216671,0.298727418590748,0.342353309277834
"YLR218C",0.112352338001992,6.35123758722588,0.299526645551298,0.343202781124521
"YBL074C",0.406754266924945,3.39198928064356,0.299589860207962,0.343208751761958
"YHR033W",-0.22916661702066,4.48655136338302,0.299727760288913,0.34330026280091
"YHR141C",-0.0298148819830315,9.82973933709414,0.301326436421101,0.345064548926583
"YOR284W",0.248841824728215,4.28589266485939,0.303182516360571,0.34712286170772
"YGR236C",0.659253378249653,2.33436854498385,0.303260858175668,0.347145385534035
"YDR130C",0.225535449856623,4.64584358030205,0.30367463765116,0.347551804832092
"YNL182C",-0.20572568573397,4.85619425315498,0.304066985173648,0.347933543081121
"YML013W",0.103884237443898,6.82846097819654,0.304169371271436,0.34798340483625
"YNL113W",0.205216680012441,5.0363346264214,0.304362713117115,0.348137284653773
"YHR196W",0.23657362001125,4.52734073022677,0.304501399524597,0.348228600886556
"YBR186W",0.423885065325824,3.07581044867957,0.306078429581423,0.349964457552325
"YGR034W",0.0339722971672228,9.93234646413486,0.306247997243528,0.350090687729898
"YMR237W",0.108458074382287,7.12157391207908,0.307565845570944,0.351529284961034
"YGL225W",0.0636043782052685,7.82392759443288,0.308213616201082,0.352201615886791
"YLR446W",-0.245351509440784,4.15946742364179,0.308568136395708,0.352538648977294
"YMR216C",0.10892195826788,6.59905365323039,0.308743813590898,0.352671263516862
"YDR515W",0.213520816010351,4.69308298157855,0.308846731604152,0.352720731693065
"YNR063W",0.440392215438161,2.82975645026825,0.309472568447566,0.353367268912437
"YNL328C",0.570601689265481,2.44796136999654,0.312470358866491,0.356721418756131
"YHR057C",-0.0848448593987408,7.19241659814041,0.312542177109927,0.356734579853287
"YHR165C",0.104145309517387,7.01262607826686,0.312606983144734,0.356739733706343
"YBL027W",-0.0214932261488293,10.6446391943216,0.313146677608609,0.357286712574265
"YER054C",0.118453503477133,6.07407549814168,0.313511756876634,0.35763429061867
"YHR172W",0.246474865292411,4.53745315075982,0.31368004260177,0.357757288372142
"YGR123C",-0.166374392939308,5.14603823885675,0.314399158414503,0.358508348494626
"YDL220C",0.16439294069853,5.31603669582309,0.315689577301334,0.359910448726781
"YAR033W",0.265324261687939,4.74283232444251,0.315976916208718,0.360168640571563
"YOR179C",0.187412355883525,4.89084764303518,0.316671640249829,0.360891004498891
"YNL092W",0.198486497882377,4.39779193240233,0.31882779271497,0.363226363661371
"YOL077C",-0.127025839452022,6.15525303139909,0.318843625630752,0.363226363661371
"YIR020C",0.45064075889846,2.77862915197001,0.31902057037751,0.363357981698504
"YOR301W",-0.12149527272245,5.68523963269789,0.320430990513866,0.364894182230666
"YDR471W",-0.0350384261395315,9.21202510736241,0.322076203726695,0.366697113228951
"YML037C",0.433331401253174,3.03270378164659,0.32486979771601,0.369806578123438
"YJL109C",0.116154510968684,6.07850543494602,0.325487417188783,0.370438362667058
"YDR496C",0.138720260464006,5.67213561073937,0.325796204392589,0.370718488729028
"YKR103W",0.34649753109443,3.35766207281901,0.327337125303847,0.372400263492187
